IAD1 # Must be first four characters
# Input Example with a single set of sphere coefficients 
# The order of entries is important 
# Anything after a ’#’ is ignored, blank lines are also ignored

1.34 # Index of refraction of the sample 
1.50 # Index of refraction of the top and bottom slides 
1.0 # [mm] Thickness of sample 
1.0 # [mm] Thickness of slides 
5.0 # [mm] Diameter of illumination beam 
0.96 # Reflectance of the calibration standard
1 # Number of spheres used during each measurement

# Properties of sphere used for reflectance measurements 203.2 # [mm] Sphere Diameter (8 in * 25.4 mm/in) 
25.4 # [mm] Sample Port Diameter 
12.7 # [mm] Entrance Port Diameter 
1.00 # [mm] Detector Port Diameter 
0.96 # Reflectance of the sphere wall

# Properties of sphere used for transmittance measurements 203.2 # [mm] Sphere Diameter (8 in * 25.4 mm/in) 
25.4 # [mm] Sample Port Diameter 
0.00 # [mm] Entrance Port Diameter 
1.00 # [mm] Detector Port Diameter 
0.96 # Reflectance of the sphere wall

2 # Number of measurements, M_R, M_T

#nm	#M_R	#M_T	#M_U	#r_w 	#t_w 	#rstd 	#tstd
825.2	0.24474365613671673	0.10407501736513082	0.0	0.9788	0.9788	0.98	1.0
825.6	0.24378057666285	0.10389005357558817	0.0	0.9788	0.9788	0.98	1.0
826.1	0.24492146596858638	0.10498595505617977	0.0	0.9788	0.9788	0.98	1.0
826.6	0.2450414524084374	0.10531264692054537	0.0	0.9788	0.9788	0.98	1.0
827.1	0.24463927326502588	0.10355834022934153	0.0	0.9788	0.9788	0.98	1.0
827.6	0.2446706967865097	0.10319060609654845	0.0	0.9788	0.9788	0.98	1.0
828.0	0.24454613174417367	0.10456816559600285	0.0	0.9788	0.9788	0.98	1.0
828.5	0.24407431133888532	0.10475509474436896	0.0	0.9788	0.9788	0.98	1.0
829.0	0.24396782841823056	0.10531366198872497	0.0	0.9788	0.9788	0.98	1.0
829.5	0.24397071490094746	0.10563041385948027	0.0	0.9788	0.9788	0.98	1.0
829.9	0.2445381786718581	0.10587382160986222	0.0	0.9788	0.9788	0.98	1.0
830.4	0.24500217296827467	0.10599805730937348	0.0	0.9788	0.9788	0.98	1.0
830.9	0.24429148912924725	0.10537240537240537	0.0	0.9788	0.9788	0.98	1.0
831.4	0.24523965856861457	0.10525027536409252	0.0	0.9788	0.9788	0.98	1.0
831.9	0.24389707499450186	0.10515970515970516	0.0	0.9788	0.9788	0.98	1.0
832.3	0.2443633952254642	0.10556242274412855	0.0	0.9788	0.9788	0.98	1.0
832.8	0.24430871737923376	0.1054590570719603	0.0	0.9788	0.9788	0.98	1.0
833.3	0.24404894327030033	0.10615288999378496	0.0	0.9788	0.9788	0.98	1.0
833.8	0.24492074123688323	0.10522369407648088	0.0	0.9788	0.9788	0.98	1.0
834.2	0.24495967741935484	0.10677669417354338	0.0	0.9788	0.9788	0.98	1.0
834.7	0.2446390479398226	0.10536206464545227	0.0	0.9788	0.9788	0.98	1.0
835.2	0.24413886384129846	0.10680100755667506	0.0	0.9788	0.9788	0.98	1.0
835.7	0.24471094015160086	0.1068991660348749	0.0	0.9788	0.9788	0.98	1.0
836.1	0.24475683029135017	0.10787541149658142	0.0	0.9788	0.9788	0.98	1.0
836.6	0.24508355121064	0.10697023658102264	0.0	0.9788	0.9788	0.98	1.0
837.1	0.24500285551113649	0.10661905369213111	0.0	0.9788	0.9788	0.98	1.0
837.6	0.24369844179651695	0.1057285659361784	0.0	0.9788	0.9788	0.98	1.0
838.0	0.24531555351189793	0.10751445086705202	0.0	0.9788	0.9788	0.98	1.0
838.5	0.24428538443777417	0.10785705070313507	0.0	0.9788	0.9788	0.98	1.0
839.0	0.24505380076362374	0.1079229675584852	0.0	0.9788	0.9788	0.98	1.0
839.5	0.24394764276612996	0.10794350136063237	0.0	0.9788	0.9788	0.98	1.0
839.9	0.24497151494012323	0.10710112943009217	0.0	0.9788	0.9788	0.98	1.0
840.4	0.24417792268281321	0.10871261378413524	0.0	0.9788	0.9788	0.98	1.0
840.9	0.24433543564587712	0.10880626223091977	0.0	0.9788	0.9788	0.98	1.0
841.4	0.24542682926829268	0.10755088640840446	0.0	0.9788	0.9788	0.98	1.0
841.8	0.24500117619383674	0.10816834928543333	0.0	0.9788	0.9788	0.98	1.0
842.3	0.24427931115829205	0.10771661838293389	0.0	0.9788	0.9788	0.98	1.0
842.8	0.24431818181818182	0.1091703056768559	0.0	0.9788	0.9788	0.98	1.0
843.3	0.24474028289551883	0.10997340425531915	0.0	0.9788	0.9788	0.98	1.0
843.7	0.24466944609886837	0.10966022651565623	0.0	0.9788	0.9788	0.98	1.0
844.2	0.24486137667304014	0.11029509947923621	0.0	0.9788	0.9788	0.98	1.0
844.7	0.24552767439068315	0.10964794410104811	0.0	0.9788	0.9788	0.98	1.0
845.1	0.2447282805157248	0.11002017484868863	0.0	0.9788	0.9788	0.98	1.0
845.6	0.24542168674698794	0.1103169251517195	0.0	0.9788	0.9788	0.98	1.0
846.1	0.24600677637947724	0.10852188050399675	0.0	0.9788	0.9788	0.98	1.0
846.6	0.2447790189412336	0.10843864655523848	0.0	0.9788	0.9788	0.98	1.0
847.0	0.24467696800097335	0.10969145031942368	0.0	0.9788	0.9788	0.98	1.0
847.5	0.24440914090186974	0.10837775044417111	0.0	0.9788	0.9788	0.98	1.0
848.0	0.24499570182979247	0.10995052226498075	0.0	0.9788	0.9788	0.98	1.0
848.4	0.24608363142962872	0.11040574109853712	0.0	0.9788	0.9788	0.98	1.0
848.9	0.24473096950161172	0.10989315942833357	0.0	0.9788	0.9788	0.98	1.0
849.4	0.24597529015350056	0.10837988826815642	0.0	0.9788	0.9788	0.98	1.0
849.8	0.24498997995991983	0.11101754385964913	0.0	0.9788	0.9788	0.98	1.0
850.3	0.24490822227809908	0.11157953906689151	0.0	0.9788	0.9788	0.98	1.0
850.8	0.24510917581724095	0.11064010173802459	0.0	0.9788	0.9788	0.98	1.0
851.3	0.24543610547667344	0.11098479465681399	0.0	0.9788	0.9788	0.98	1.0
851.7	0.2441326530612245	0.11076175503787337	0.0	0.9788	0.9788	0.98	1.0
852.2	0.2460276781137878	0.11184493898061737	0.0	0.9788	0.9788	0.98	1.0
852.7	0.24591429674430576	0.11136757068667051	0.0	0.9788	0.9788	0.98	1.0
853.1	0.24522210743801653	0.11176980913823019	0.0	0.9788	0.9788	0.98	1.0
853.6	0.24515793578577927	0.11190441497887221	0.0	0.9788	0.9788	0.98	1.0
854.1	0.24608355091383813	0.11296458882060287	0.0	0.9788	0.9788	0.98	1.0
854.5	0.24543423991591118	0.11230497497792169	0.0	0.9788	0.9788	0.98	1.0
855.0	0.24637298865734636	0.11300103534980033	0.0	0.9788	0.9788	0.98	1.0
855.5	0.246449900464499	0.11165625929229854	0.0	0.9788	0.9788	0.98	1.0
855.9	0.24492250133618385	0.1125599520383693	0.0	0.9788	0.9788	0.98	1.0
856.4	0.24458204334365324	0.11235276351555422	0.0	0.9788	0.9788	0.98	1.0
856.9	0.24440550013480722	0.11321325866505222	0.0	0.9788	0.9788	0.98	1.0
857.3	0.24544960608530292	0.11416361416361416	0.0	0.9788	0.9788	0.98	1.0
857.8	0.24382546652030734	0.11314937567442578	0.0	0.9788	0.9788	0.98	1.0
858.3	0.24436454155718434	0.11286294099281924	0.0	0.9788	0.9788	0.98	1.0
858.7	0.24547731700528805	0.11470265181233329	0.0	0.9788	0.9788	0.98	1.0
859.2	0.24526198439241917	0.11399779562273658	0.0	0.9788	0.9788	0.98	1.0
859.7	0.24525139664804468	0.11343942019851899	0.0	0.9788	0.9788	0.98	1.0
860.1	0.24363280156731038	0.1127831458894345	0.0	0.9788	0.9788	0.98	1.0
860.6	0.2466254218222722	0.11411219434233659	0.0	0.9788	0.9788	0.98	1.0
861.1	0.24624964619303708	0.11350829174046047	0.0	0.9788	0.9788	0.98	1.0
861.5	0.24569149693775816	0.11382113821138211	0.0	0.9788	0.9788	0.98	1.0
862.0	0.24461979913916787	0.11381179175562489	0.0	0.9788	0.9788	0.98	1.0
862.4	0.24455345548982832	0.11430459200528577	0.0	0.9788	0.9788	0.98	1.0
862.9	0.24655347554781598	0.11469951722989845	0.0	0.9788	0.9788	0.98	1.0
863.4	0.24537104534188658	0.11577181208053691	0.0	0.9788	0.9788	0.98	1.0
863.8	0.24587048677093992	0.11297141890749196	0.0	0.9788	0.9788	0.98	1.0
864.3	0.245096593422799	0.11272416737830913	0.0	0.9788	0.9788	0.98	1.0
864.8	0.2443687018375815	0.114762560220234	0.0	0.9788	0.9788	0.98	1.0
865.2	0.24422245415237812	0.11537126995142262	0.0	0.9788	0.9788	0.98	1.0
865.7	0.24594107035478052	0.1147167163655499	0.0	0.9788	0.9788	0.98	1.0
866.1	0.2458151108430101	0.11428571428571428	0.0	0.9788	0.9788	0.98	1.0
866.6	0.24568050924522583	0.11419423692636073	0.0	0.9788	0.9788	0.98	1.0
867.1	0.2448107448107448	0.1128453534266236	0.0	0.9788	0.9788	0.98	1.0
867.5	0.2430939226519337	0.11153221440173254	0.0	0.9788	0.9788	0.98	1.0
868.0	0.24668721109399075	0.11054545454545454	0.0	0.9788	0.9788	0.98	1.0
868.5	0.2450721713487506	0.11371115173674588	0.0	0.9788	0.9788	0.98	1.0
868.9	0.24295112781954886	0.11275415896487985	0.0	0.9788	0.9788	0.98	1.0
869.4	0.2431663769947859	0.11003537516291194	0.0	0.9788	0.9788	0.98	1.0
869.8	0.24281860022218696	0.11082040740048589	0.0	0.9788	0.9788	0.98	1.0
870.3	0.2420280612244898	0.11023622047244094	0.0	0.9788	0.9788	0.98	1.0
870.8	0.24283197180842545	0.108789760963674	0.0	0.9788	0.9788	0.98	1.0
871.2	0.24308236808236808	0.1090119025127527	0.0	0.9788	0.9788	0.98	1.0
871.7	0.24340934821284166	0.10909434675742107	0.0	0.9788	0.9788	0.98	1.0
872.1	0.2448713774014979	0.1080568720379147	0.0	0.9788	0.9788	0.98	1.0
872.6	0.24475409836065573	0.10967250571210967	0.0	0.9788	0.9788	0.98	1.0
873.0	0.24559090159881325	0.113909559244419	0.0	0.9788	0.9788	0.98	1.0
873.5	0.2465980750082974	0.11647126657697482	0.0	0.9788	0.9788	0.98	1.0
874.0	0.24912339288695942	0.12295555127958438	0.0	0.9788	0.9788	0.98	1.0
874.4	0.24810510358767054	0.12917551650897857	0.0	0.9788	0.9788	0.98	1.0
874.9	0.24987251402345742	0.14030314807617567	0.0	0.9788	0.9788	0.98	1.0
875.3	0.248971898560658	0.14828599412340843	0.0	0.9788	0.9788	0.98	1.0
875.8	0.2504753673292999	0.15973871733966746	0.0	0.9788	0.9788	0.98	1.0
876.2	0.25100718164301977	0.16720128307939053	0.0	0.9788	0.9788	0.98	1.0
876.7	0.2497326203208556	0.16625866993064056	0.0	0.9788	0.9788	0.98	1.0
877.2	0.24900181488203266	0.1615993336109954	0.0	0.9788	0.9788	0.98	1.0
877.6	0.24632558139534882	0.14243133915265063	0.0	0.9788	0.9788	0.98	1.0
878.1	0.2463851937536148	0.12233692071161871	0.0	0.9788	0.9788	0.98	1.0
